Dev,GDP,T_Expen,Income,Pop,Ed,EtOH,HepB,Polio,Dipt,HIV,BMI,A_Mort,lt5y_D,Th_5-9y,L_Expec
0,276.75896,2.97,0.0,39697.0,5.4,1.07,96.0,96.0,96.0,1.6,13.9,34.0,9,9.5,59.4
0,287.4222243,3.14,0.0,3858623.0,5.0,0.64,84.0,98.0,98.0,1.8,13.6,342.0,10,9.6,59.1
0,232.7945459,3.5,0.0,3738265.0,4.7,0.56,91.0,95.0,93.0,1.9,13.3,343.0,10,9.7,58.8
0,21.7687981,4.2,0.0,3614639.0,4.4,0.83,86.0,92.0,9.0,1.9,13.1,343.0,10,9.9,58.5
0,215.139213,3.95,0.0,3497124.0,4.3,0.61,80.94046121593291,89.0,86.0,2.0,12.8,345.0,10,1.0,58.1
0,28.1969487,4.43,0.0,339281.0,3.9,0.83,80.94046121593291,82.0,81.0,1.9,12.6,593.0,10,1.1,45.3
0,1774.9291,5.9381895280235915,0.863,131547.0,16.5,4.6028607871720375,91.0,93.0,93.0,0.1,59.9,119.0,0,1.9,77.6
0,19941.45532,6.38,0.86,1314545.0,16.5,0.01,93.0,93.0,93.0,0.1,59.4,122.0,0,1.9,77.3
0,1929.7746,6.48,0.856,1317997.0,16.5,0.01,93.0,94.0,94.0,0.1,59.0,127.0,0,1.9,76.9
0,17421.8922,6.36,0.85,1322696.0,16.5,0.01,94.0,94.0,94.0,0.1,58.5,135.0,0,1.9,76.3
0,17454.84342,5.83,0.838,1327439.0,16.4,0.01,94.0,93.0,93.0,0.1,58.0,138.0,0,2.0,76.1
0,14638.6482,6.25,0.833,1331475.0,16.2,14.97,94.0,94.0,94.0,0.1,57.6,137.0,0,2.0,75.6
0,14726.31828,6.93,0.836,1334515.0,16.1,15.04,95.0,95.0,95.0,0.1,57.1,156.0,0,2.0,74.9
0,1894.5485,6.6,0.835,13379.0,16.1,16.99,94.0,95.0,95.0,0.1,56.7,167.0,0,2.1,74.2
0,16586.452,5.16,0.829,13468.0,16.1,17.87,95.0,95.0,95.0,0.1,56.3,189.0,0,2.1,73.0
0,12595.4165,5.1,0.822,134681.0,16.1,16.58,95.0,95.0,95.0,0.1,55.9,188.0,0,2.2,73.0
0,1338.31322,5.2,0.812,1354775.0,15.9,15.52,95.0,96.0,96.0,0.1,55.5,189.0,0,2.2,72.8
0,885.465115,5.13,0.805,136255.0,15.7,15.07,9.0,95.0,94.0,0.1,55.2,195.0,0,2.3,72.3
0,7174.237415,4.92,0.798,13772.0,15.6,11.64,80.94046121593291,95.0,94.0,0.1,54.9,199.0,0,2.3,71.9
0,538.347781,4.84,0.791,137935.0,15.4,11.48,80.94046121593291,94.0,94.0,0.1,54.6,211.0,0,2.4,71.2
0,4498.95727,4.85,0.781,1388115.0,15.0,0.01,80.94046121593291,94.0,94.0,0.1,54.3,225.0,0,2.5,78.0
0,47.32827,5.28,0.764,1396985.0,14.4,0.01,80.94046121593291,93.0,93.0,0.1,54.0,218.0,0,2.5,78.0
0,645.4637627,5.9381895280235915,0.441,9987333.0,8.4,4.6028607871720375,77.0,75.0,77.0,0.6,17.6,225.0,194,1.2,64.8
0,571.1622759,4.88,0.435,97366774.0,8.4,0.01,77.0,75.0,77.0,0.6,17.2,234.0,202,1.3,64.2
0,52.1535887,5.19,0.427,94887724.0,8.4,1.86,72.0,7.0,72.0,0.9,16.8,237.0,211,1.4,63.7
0,468.567249,5.77,0.422,92444183.0,8.4,1.84,69.0,7.0,69.0,1.2,16.4,241.0,221,1.5,63.3
0,354.8463544,6.55,0.411,946756.0,8.2,1.32,65.0,7.0,65.0,1.4,16.0,249.0,231,1.6,62.6
0,341.39992,6.86,0.401,877267.0,8.1,1.34,62.0,69.0,61.0,1.7,15.6,261.0,243,1.7,61.8
0,379.7566385,4.41,0.393,85416253.0,8.1,1.17,56.0,65.0,58.0,2.0,15.3,274.0,256,1.8,68.0
0,325.3825543,4.28,0.378,83184892.0,7.6,1.13,52.0,63.0,54.0,2.4,14.9,289.0,270,1.9,59.8
0,243.326822,4.69,0.362,8149.0,7.1,1.06,47.0,61.0,5.0,2.8,14.5,39.0,286,11.0,58.5
0,193.794956,4.47,0.346,7885689.0,6.6,1.22,80.94046121593291,59.0,46.0,3.3,14.2,328.0,304,11.1,57.2
0,161.6266248,4.2,0.325,7672783.0,5.8,0.99,80.94046121593291,56.0,44.0,3.7,13.8,343.0,323,11.2,56.0
0,135.7623858,4.23,0.31,7462445.0,5.4,0.86,80.94046121593291,54.0,4.0,4.1,13.5,354.0,342,11.3,55.0
0,118.8734466,4.64,0.306,72545144.0,5.2,0.79,80.94046121593291,55.0,37.0,4.4,13.2,363.0,360,11.5,54.0
0,111.3634356,4.73,0.298,7497192.0,4.9,0.8,80.94046121593291,55.0,35.0,4.6,12.9,369.0,377,11.6,53.2
0,12.1789279,4.26,0.283,68492257.0,4.3,0.85,80.94046121593291,55.0,32.0,4.9,12.6,372.0,392,11.7,52.5
0,123.876257,4.36,0.0,66537331.0,3.9,0.88,80.94046121593291,55.0,3.0,5.0,12.3,391.0,404,11.8,51.2
0,4921.89629,5.9381895280235915,0.734,892149.0,15.3,4.6028607871720375,99.0,99.0,99.0,0.1,62.7,188.0,0,3.7,69.9
0,546.3728,4.49,0.727,88586.0,15.2,0.01,99.0,99.0,99.0,0.1,61.9,19.0,0,3.7,69.7
0,4763.68956,4.26,0.719,879715.0,15.0,0.01,99.0,99.0,99.0,0.1,61.1,192.0,0,3.7,69.6
0,4546.73854,4.16,0.714,873596.0,14.9,0.01,99.0,99.0,99.0,0.1,6.2,195.0,0,3.7,69.4
0,4353.121392,4.6,0.709,86786.0,14.7,0.01,99.0,99.0,99.0,0.1,59.5,197.0,0,3.7,69.2
0,3651.966784,4.23,0.706,85995.0,14.6,2.25,99.0,99.0,99.0,0.1,58.7,2.0,0,3.7,69.1
0,3369.48247,4.26,0.704,851967.0,14.5,2.31,99.0,99.0,99.0,0.1,58.0,23.0,0,3.7,68.9
0,4177.657789,3.68,0.7,84334.0,14.3,1.95,99.0,99.0,99.0,0.1,57.3,26.0,0,3.7,68.7
0,478.82327,3.74,0.698,834812.0,14.2,2.09,99.0,99.0,99.0,0.1,56.6,29.0,0,3.8,68.6
0,3749.939813,3.84,0.695,827411.0,14.0,2.06,99.0,98.0,98.0,0.1,55.9,211.0,0,3.8,68.5
0,3658.63832,3.61,0.699,821817.0,13.9,2.02,99.0,97.0,96.0,0.1,55.1,214.0,0,3.8,68.3
0,3332.918533,3.61,0.691,818354.0,13.4,1.63,99.0,96.0,95.0,0.1,54.2,218.0,0,3.9,68.1
0,2835.973972,3.35,0.689,816628.0,13.3,1.76,99.0,95.0,94.0,0.1,53.2,22.0,0,3.9,68.0
0,2259.55796,3.48,0.687,815691.0,13.3,1.85,99.0,94.0,93.0,0.1,52.2,22.0,0,3.9,67.9
0,238.891729,3.28,0.683,814218.0,13.2,1.93,98.0,92.0,91.0,0.1,51.2,221.0,0,4.0,67.8
0,276.1338,3.87,0.681,811223.0,13.1,2.05,98.0,91.0,9.0,0.1,5.2,221.0,0,4.0,67.7
0,4245.39744,5.9381895280235915,0.893,5479531.0,17.0,4.6028607871720375,80.94046121593291,97.0,97.0,0.1,62.1,76.0,0,0.8,81.1
0,49914.61864,9.68,0.89,5461512.0,17.0,8.8,80.94046121593291,98.0,98.0,0.1,61.7,78.0,0,0.8,89.0
0,49638.7713,9.55,0.887,5438972.0,17.0,8.97,80.94046121593291,98.0,98.0,0.1,61.4,79.0,0,0.8,87.0
0,47415.55987,9.3,0.884,5413971.0,17.0,9.24,80.94046121593291,99.0,99.0,0.1,61.0,82.0,0,0.8,84.0
0,579.72415,9.1,0.878,5388272.0,16.9,9.81,80.94046121593291,99.0,99.0,0.1,6.6,86.0,0,0.8,83.0
0,4622.41516,9.5,0.874,5363352.0,16.8,9.72,80.94046121593291,99.0,99.0,0.1,6.2,89.0,0,0.8,79.9
0,4717.15571,9.2,0.878,5338871.0,17.0,9.96,80.94046121593291,99.0,99.0,0.1,59.8,91.0,0,0.8,79.7
0,5341.31487,8.35,0.876,5313399.0,17.1,10.26,80.94046121593291,97.0,99.0,0.1,59.4,94.0,0,0.8,79.6
0,48288.5491,8.9,0.873,528872.0,17.2,10.45,80.94046121593291,97.0,99.0,0.1,59.0,96.0,0,0.8,79.3
0,4112.67651,8.38,0.869,5266268.0,17.2,10.15,80.94046121593291,97.0,97.0,0.1,58.6,96.0,0,0.8,79.2
0,38969.17163,8.43,0.864,524696.0,17.1,9.95,80.94046121593291,97.0,97.0,0.1,58.1,11.0,0,0.8,78.9
0,37636.11173,8.21,0.869,5228172.0,18.3,9.89,80.94046121593291,96.0,98.0,0.1,57.6,12.0,0,0.8,78.7
0,32816.1688,8.15,0.866,521314.0,18.1,9.31,80.94046121593291,96.0,98.0,0.1,57.1,98.0,0,0.8,78.4
0,26834.2625,7.81,0.863,52598.0,18.0,9.25,80.94046121593291,95.0,98.0,0.1,56.6,98.0,0,0.8,78.1
0,24913.24452,7.43,0.856,51888.0,17.7,8.94,80.94046121593291,95.0,98.0,0.1,56.1,1.0,0,0.8,78.0
0,24253.2542,7.22,0.847,517629.0,17.3,8.59,80.94046121593291,96.0,99.0,0.1,55.5,15.0,0,0.9,77.5
0,36526.7711,5.9381895280235915,0.894,6662468.0,16.3,4.6028607871720375,86.0,98.0,98.0,0.1,62.5,78.0,3,0.6,82.4
0,42955.24287,11.54,0.89,66331957.0,16.2,11.5,83.0,98.0,98.0,0.1,62.0,79.0,3,0.6,82.2
0,42554.1225,11.56,0.887,6599857.0,16.2,11.1,74.0,99.0,99.0,0.1,61.6,81.0,3,0.6,82.0
0,4838.2444,11.44,0.885,6565979.0,16.1,11.5,78.0,99.0,99.0,0.1,61.1,83.0,3,0.6,81.5
0,4381.288,11.33,0.882,65342776.0,16.1,11.8,74.0,99.0,99.0,0.1,6.6,83.0,3,0.6,81.7
0,473.34279,11.2,0.879,6527512.0,16.0,11.7,65.0,99.0,99.0,0.1,6.1,86.0,3,0.6,81.3
0,41631.13141,11.28,0.879,647744.0,16.0,11.8,51.0,98.0,98.0,0.1,59.6,88.0,3,0.6,81.1
0,45413.6571,1.57,0.877,6437499.0,16.1,11.9,47.0,98.0,98.0,0.1,59.1,88.0,3,0.6,89.0
0,416.58397,1.45,0.873,6416229.0,16.1,12.2,42.0,99.0,98.0,0.1,58.6,89.0,3,0.6,89.0
0,36544.5853,1.53,0.87,63621376.0,16.1,12.4,39.0,99.0,99.0,0.1,58.0,92.0,4,0.6,86.0
0,34879.72633,1.6,0.86,63179356.0,15.5,12.2,35.0,98.0,98.0,0.1,57.5,93.0,4,0.6,81.0
0,33874.74255,1.53,0.857,6274897.0,15.5,13.18,35.0,99.0,98.0,0.1,57.0,94.0,4,0.6,82.0
0,29691.18158,1.43,0.852,62244884.0,15.4,13.49,28.0,96.0,97.0,0.1,56.4,99.0,4,0.6,79.3
0,24275.2426,1.22,0.851,6185267.0,15.5,13.78,29.0,97.0,97.0,0.1,55.8,11.0,4,0.6,79.2
0,22527.31775,9.89,0.849,61357431.0,15.6,13.89,28.0,98.0,97.0,0.1,55.2,13.0,4,0.6,79.0
0,22465.64184,9.77,0.844,6912498.0,15.7,13.63,26.0,98.0,97.0,0.1,54.6,13.0,4,0.6,78.8
0,7388.984144,5.9381895280235915,0.694,193175.0,12.6,4.6028607871720375,8.0,79.0,8.0,2.7,36.3,229.0,3,5.9,66.0
0,9692.163874,3.44,0.687,1875713.0,12.6,0.01,7.0,68.0,7.0,2.8,35.8,237.0,3,6.0,65.5
0,9679.742995,3.98,0.678,1817271.0,12.5,8.86,79.0,77.0,79.0,3.7,35.2,255.0,3,6.1,64.6
0,9774.18117,3.13,0.669,1756817.0,12.5,8.3,82.0,8.0,82.0,4.9,34.6,276.0,3,6.2,63.5
0,1716.2258,3.12,0.664,169711.0,12.5,8.9,75.0,75.0,75.0,6.0,34.1,289.0,3,6.3,62.8
0,8754.113376,3.41,0.66,16421.0,12.5,8.85,67.0,68.0,67.0,7.0,33.5,294.0,3,6.4,62.3
0,763.66223,3.43,0.652,1586754.0,12.4,8.64,79.0,74.0,76.0,8.0,33.0,31.0,3,6.5,61.7
0,194.2746,2.54,0.651,1536411.0,12.4,8.75,82.0,81.0,82.0,8.9,32.4,298.0,3,6.6,61.6
0,8352.81711,2.86,0.645,1489193.0,12.4,9.02,75.0,78.0,81.0,10.0,31.9,291.0,3,6.8,61.6
0,727.777345,2.88,0.646,1444844.0,12.4,8.01,52.0,44.0,45.0,10.7,31.4,288.0,3,6.9,61.4
0,6741.293948,2.76,0.64,143126.0,12.4,7.72,28.0,44.0,45.0,10.9,3.8,37.0,3,7.1,65.0
0,5685.577736,3.26,0.64,136425.0,12.3,8.13,80.94046121593291,44.0,45.0,11.1,3.3,322.0,3,7.2,59.7
0,4892.11618,3.48,0.638,1328146.0,12.3,6.47,80.94046121593291,44.0,45.0,11.0,29.8,32.0,3,7.4,59.7
0,412.55271,3.22,0.636,129449.0,12.3,8.34,80.94046121593291,44.0,45.0,10.7,29.2,315.0,3,7.5,59.7
0,3976.14887,3.23,0.633,1262259.0,12.3,9.29,80.94046121593291,44.0,45.0,10.1,28.7,37.0,3,7.7,59.8
0,4116.46693,2.89,0.637,1231122.0,12.2,8.87,80.94046121593291,44.0,45.0,9.5,28.1,296.0,3,7.8,61.0
0,7483.158469138481,5.9381895280235915,0.45,12753375.120052498,8.9,4.6028607871720375,97.0,96.0,97.0,1.7,27.3,262.0,5,7.2,61.1
0,7483.158469138481,7.34,0.449,12753375.120052498,8.9,0.01,96.0,97.0,96.0,1.7,26.7,266.0,5,7.3,68.0
0,7483.158469138481,6.49,0.445,12753375.120052498,8.9,0.01,97.0,96.0,97.0,1.6,26.0,266.0,5,7.5,66.0
0,7483.158469138481,6.12,0.44,12753375.120052498,8.8,0.01,98.0,98.0,98.0,1.4,25.4,269.0,5,7.7,62.0
0,7483.158469138481,6.24,0.441,12753375.120052498,8.7,3.41,96.0,95.0,96.0,1.8,24.8,277.0,5,7.9,59.8
0,7483.158469138481,5.75,0.439,12753375.120052498,8.8,3.48,97.0,97.0,97.0,2.1,24.1,284.0,6,8.1,59.3
0,7483.158469138481,5.85,0.434,12753375.120052498,8.9,2.99,97.0,97.0,98.0,2.7,23.5,286.0,6,8.3,59.0
0,7483.158469138481,5.95,0.426,12753375.120052498,8.6,2.79,98.0,96.0,96.0,3.0,22.8,287.0,6,8.5,58.7
0,7483.158469138481,5.76,0.42,12753375.120052498,8.4,2.64,97.0,94.0,95.0,3.1,22.2,288.0,6,8.7,58.5
0,7483.158469138481,5.52,0.415,12753375.120052498,8.1,2.93,95.0,94.0,95.0,3.0,21.5,288.0,6,8.9,58.2
0,7483.158469138481,4.97,0.412,12753375.120052498,7.8,2.26,95.0,94.0,95.0,3.0,2.9,294.0,6,9.1,57.7
0,7483.158469138481,4.35,0.404,12753375.120052498,7.6,2.51,95.0,88.0,87.0,2.9,2.3,296.0,6,9.3,57.3
0,7483.158469138481,4.22,0.395,12753375.120052498,7.3,2.47,94.0,87.0,87.0,2.7,19.7,297.0,6,9.6,57.0
0,7483.158469138481,3.75,0.392,12753375.120052498,7.0,2.08,92.0,86.0,87.0,2.5,19.1,298.0,6,9.8,56.6
0,7483.158469138481,3.71,0.384,12753375.120052498,6.8,2.25,91.0,85.0,87.0,2.3,18.5,3.0,6,1.0,56.3
0,7483.158469138481,3.61,0.377,12753375.120052498,6.5,2.18,91.0,84.0,8.0,2.0,18.0,33.0,6,1.2,55.9
0,3764.64912,5.9381895280235915,0.768,37171.0,13.9,4.6028607871720375,94.0,91.0,94.0,0.1,56.2,129.0,1,2.8,74.4
0,4429.6575,7.42,0.759,3727.0,13.5,6.13,91.0,91.0,91.0,0.1,55.3,125.0,1,2.8,74.5
0,4274.376857,7.25,0.755,3776.0,13.5,5.91,96.0,94.0,93.0,0.1,54.4,128.0,1,2.8,74.5
0,4142.869175,8.57,0.749,3825.0,13.4,7.71,92.0,93.0,92.0,0.1,53.6,13.0,1,2.8,74.2
0,3725.63221,9.38,0.742,3875.0,13.3,8.14,89.0,88.0,94.0,0.1,52.8,127.0,1,2.8,73.9
0,2964.47734,1.5,0.738,3926.0,13.3,7.24,95.0,88.0,92.0,0.1,52.0,132.0,1,2.8,73.8
0,276.588512,1.19,0.734,3978.0,12.8,6.66,54.0,93.0,88.0,0.1,51.3,133.0,1,2.8,73.2
0,3174.9491,8.99,0.735,43.0,13.1,7.17,89.0,9.0,92.0,0.1,5.5,128.0,1,2.8,73.9
0,2492.12878,8.17,0.722,482.0,12.5,8.65,94.0,88.0,98.0,0.1,49.9,12.0,1,2.9,74.4
0,1872.68416,8.39,0.714,4136.0,12.6,6.18,84.0,89.0,88.0,0.1,49.2,126.0,1,2.9,73.9
0,153.57521,8.6,0.703,419.0,12.2,4.7,79.0,82.0,82.0,0.1,48.6,128.0,1,2.9,73.9
0,127.367228,8.53,0.694,4245.0,12.0,3.74,64.0,66.0,78.0,0.1,48.1,134.0,1,3.0,72.3
0,928.18227,8.49,0.684,431.0,11.8,3.36,48.0,74.0,75.0,0.1,47.5,132.0,2,3.0,72.7
0,779.3845935,8.72,0.677,4357.0,11.8,2.72,51.0,89.0,84.0,0.1,47.0,142.0,2,3.0,71.7
0,733.974142,7.82,0.673,43864.0,11.7,2.76,61.0,83.0,87.0,0.1,46.5,121.0,2,3.1,73.0
0,691.997711,6.94,0.0,44183.0,11.4,3.28,55.0,81.0,8.0,0.1,46.0,129.0,2,3.1,71.8
1,41176.88158,5.9381895280235915,0.924,81686611.0,17.1,4.6028607871720375,88.0,94.0,95.0,0.1,62.3,68.0,3,1.1,81.0
1,4792.65288,11.3,0.92,89825.0,17.0,11.03,88.0,94.0,95.0,0.1,61.9,69.0,3,1.1,89.0
1,4653.91143,11.16,0.919,864565.0,16.9,10.94,88.0,94.0,95.0,0.1,61.4,71.0,3,1.1,86.0
1,4465.24891,1.99,0.916,8425823.0,16.9,11.18,88.0,94.0,95.0,0.1,6.9,71.0,3,1.1,86.0
1,4681.32796,1.93,0.912,8274983.0,16.8,11.2,88.0,94.0,95.0,0.1,6.4,74.0,3,1.1,85.0
1,41785.55691,11.25,0.907,8177693.0,16.7,11.2,88.0,94.0,95.0,0.1,59.9,76.0,3,1.1,81.0
1,41732.7725,11.4,0.906,819237.0,16.7,11.22,88.0,95.0,96.0,0.1,59.5,79.0,3,1.1,80.0
1,45699.19832,1.39,0.903,821197.0,16.6,11.36,87.0,95.0,96.0,0.1,59.0,8.0,3,1.1,79.9
1,41814.8191,1.18,0.898,82266372.0,16.6,11.5,86.0,95.0,96.0,0.1,58.5,82.0,3,1.1,79.8
1,36447.87232,1.34,0.892,82376451.0,16.5,11.76,87.0,94.0,96.0,0.1,58.0,84.0,3,1.1,79.6
1,34696.6292,1.52,0.884,82469422.0,16.4,11.67,9.0,95.0,96.0,0.1,57.6,85.0,3,1.1,79.2
1,34165.9343,1.37,0.877,8251626.0,16.4,11.83,88.0,96.0,96.0,0.1,57.1,86.0,3,1.1,79.1
1,3359.95215,1.62,0.872,82534176.0,16.3,11.92,9.0,96.0,97.0,0.1,56.6,9.0,4,1.1,78.5
1,2525.16445,1.4,0.867,82488495.0,16.3,12.25,87.0,97.0,93.0,0.1,56.1,91.0,4,1.1,78.4
1,23687.31689,1.15,0.86,82349925.0,16.2,12.46,86.0,96.0,93.0,0.1,55.6,92.0,4,1.1,78.3
1,23718.7467,1.1,0.855,8221158.0,16.2,12.91,84.0,94.0,9.0,0.1,55.1,95.0,4,1.2,78.0
0,1361.11395,5.9381895280235915,0.575,27582821.0,11.4,4.6028607871720375,88.0,88.0,88.0,0.7,28.6,249.0,52,6.1,62.4
0,1432.227943,3.56,0.576,26962563.0,11.7,0.01,98.0,93.0,98.0,0.8,28.0,253.0,54,6.3,62.1
0,1814.492297,4.63,0.57,26346251.0,11.5,0.01,9.0,91.0,9.0,0.9,27.3,254.0,55,6.4,61.9
0,1629.8222,4.79,0.563,2573349.0,11.2,0.01,92.0,91.0,92.0,0.9,26.7,257.0,56,6.6,61.6
0,1574.978653,4.81,0.554,25121796.0,10.9,1.64,91.0,91.0,91.0,1.3,26.1,263.0,58,6.8,61.2
0,1312.67557,5.33,0.547,2451214.0,10.5,1.69,94.0,94.0,94.0,1.9,25.5,267.0,59,7.0,69.0
0,186.76538,5.17,0.542,2393831.0,10.4,1.76,94.0,94.0,94.0,2.1,24.9,271.0,60,7.2,66.0
0,1224.41554,4.85,0.53,2329864.0,9.8,1.78,93.0,92.0,93.0,2.2,24.2,275.0,61,7.4,63.0
0,19.686718,5.3,0.519,227212.0,9.1,1.25,94.0,94.0,94.0,2.6,23.6,28.0,61,7.6,59.9
0,922.9351677,4.64,0.51,22113425.0,8.7,1.7,84.0,84.0,84.0,2.9,23.0,288.0,62,7.9,59.4
0,498.172394,4.51,0.499,215429.0,8.1,1.5,84.0,85.0,84.0,3.1,22.4,296.0,62,8.1,58.9
0,423.1936389,3.96,0.491,2986536.0,7.7,1.46,8.0,81.0,8.0,3.2,21.8,34.0,62,8.3,58.3
0,373.2815537,3.12,0.489,2446782.0,7.9,1.53,8.0,8.0,8.0,3.4,21.2,38.0,63,8.5,57.9
0,39.484473,3.7,0.484,19924522.0,7.6,1.6,8.0,8.0,78.0,3.5,2.7,31.0,63,8.8,57.6
0,273.6596668,3.56,0.485,1942165.0,8.0,1.49,80.94046121593291,81.0,79.0,3.5,2.1,39.0,64,9.0,57.4
0,263.1124679,3.0,0.48,18938762.0,7.7,1.6,80.94046121593291,88.0,88.0,3.6,19.5,38.0,65,9.2,57.2
0,187.78991,5.9381895280235915,0.865,182883.0,17.2,4.6028607871720375,96.0,99.0,99.0,0.1,66.5,72.0,0,0.7,81.0
0,21673.7817,8.8,0.862,1892413.0,17.2,7.53,96.0,99.0,99.0,0.1,66.0,73.0,0,0.7,88.0
0,21874.8195,9.26,0.86,1965211.0,17.1,7.46,98.0,99.0,99.0,0.1,65.4,74.0,0,0.7,86.0
0,22242.68193,9.24,0.858,114511.0,16.8,8.2,98.0,99.0,99.0,0.1,64.9,76.0,0,0.7,84.0
0,25916.29353,9.77,0.86,1114899.0,16.7,8.02,95.0,99.0,99.0,0.1,64.3,76.0,0,0.7,85.0
0,26917.75898,9.18,0.859,11121341.0,16.4,9.0,95.0,99.0,99.0,0.1,63.7,76.0,0,0.7,83.0
0,2971.973,9.76,0.857,111717.0,16.2,9.08,95.0,99.0,99.0,0.1,63.1,78.0,0,0.7,80.0
0,31997.2821,9.76,0.853,1177841.0,15.9,9.51,95.0,99.0,99.0,0.1,62.4,77.0,0,0.7,79.9
0,28827.32636,9.41,0.855,1148473.0,16.4,9.67,95.0,99.0,99.0,0.1,61.8,8.0,0,0.7,79.4
0,2481.15781,9.34,0.85,112362.0,16.3,9.42,94.0,98.0,98.0,0.1,61.2,77.0,1,0.7,79.7
0,22551.73574,9.36,0.839,1987314.0,15.6,9.95,93.0,96.0,96.0,0.1,6.5,81.0,1,0.7,79.3
0,21955.149,8.3,0.83,1955141.0,15.3,9.56,92.0,95.0,95.0,0.1,59.9,81.0,1,0.8,79.2
0,18477.57841,8.61,0.823,19287.0,15.2,9.46,92.0,93.0,94.0,0.1,59.2,81.0,1,0.8,79.1
0,1411.31339,8.72,0.811,19222.0,14.6,8.09,91.0,92.0,92.0,0.1,58.6,81.0,1,0.8,79.0
0,12538.17883,8.47,0.801,1862132.0,14.2,8.62,9.0,9.0,91.0,0.1,58.0,83.0,1,0.8,78.7
0,1242.95373,7.6,0.794,18588.0,13.9,8.48,89.0,89.0,89.0,0.1,57.4,84.0,1,0.8,78.2
0,9212.192824,5.9381895280235915,0.751,12753375.120052498,15.8,4.6028607871720375,92.0,99.0,92.0,0.1,48.4,142.0,0,3.8,73.6
0,8569.776998,6.1,0.749,12753375.120052498,15.8,8.42,97.0,81.0,97.0,0.1,47.4,143.0,0,3.8,73.5
0,7955.615985,6.15,0.746,12753375.120052498,15.8,8.25,97.0,98.0,97.0,0.1,46.5,144.0,0,3.8,73.3
0,7583.1872,6.36,0.744,12753375.120052498,15.8,8.07,97.0,98.0,97.0,0.1,45.6,146.0,0,3.8,73.1
0,741.48438,6.35,0.741,12753375.120052498,15.8,7.84,94.0,95.0,95.0,0.1,44.7,15.0,0,3.8,72.9
0,7365.666659,6.41,0.0,12753375.120052498,15.8,7.91,97.0,94.0,97.0,0.1,43.9,154.0,0,3.8,72.6
0,7395.88125,6.24,0.0,12753375.120052498,15.6,8.42,99.0,99.0,99.0,0.1,43.1,158.0,0,3.8,72.4
0,7946.944346,5.76,0.0,12753375.120052498,15.4,8.92,99.0,99.0,99.0,0.1,42.4,162.0,0,3.9,72.1
0,7322.596862,5.88,0.0,12753375.120052498,15.3,9.06,96.0,96.0,96.0,0.1,41.8,164.0,0,3.9,71.9
0,6764.722867,5.99,0.0,12753375.120052498,15.1,9.06,91.0,91.0,91.0,0.1,41.1,167.0,0,3.9,71.7
0,6754.512393,5.5,0.0,12753375.120052498,14.9,8.8,99.0,99.0,99.0,0.1,4.5,169.0,0,4.0,71.5
0,5836.17763,5.24,0.0,12753375.120052498,14.8,8.43,83.0,84.0,83.0,0.1,39.9,187.0,0,4.0,73.0
0,5773.73577,5.89,0.0,12753375.120052498,14.6,9.75,97.0,98.0,97.0,0.1,39.4,173.0,0,4.1,71.1
0,5292.232379,6.67,0.0,12753375.120052498,14.4,10.71,98.0,98.0,98.0,0.1,38.8,176.0,0,4.1,79.0
0,519.958715,7.67,0.0,12753375.120052498,14.3,9.61,96.0,96.0,96.0,0.1,38.2,178.0,0,4.2,77.0
0,5117.589923,6.62,0.0,12753375.120052498,14.1,9.4,80.94046121593291,97.0,97.0,0.1,37.7,182.0,0,4.2,74.0
0,3923.573344,5.9381895280235915,0.637,16252429.0,10.7,4.6028607871720375,74.0,9.0,74.0,0.4,5.6,186.0,12,1.2,71.9
0,3687.763767,6.2,0.614,15923559.0,10.7,1.88,73.0,65.0,73.0,0.4,49.9,187.0,13,1.2,71.7
0,3452.828934,6.3,0.611,15596214.0,10.7,1.93,85.0,84.0,85.0,0.4,49.3,189.0,13,1.2,71.4
0,3299.65139,6.33,0.616,1527156.0,10.6,2.02,96.0,94.0,96.0,0.4,48.6,189.0,13,1.2,71.3
0,3187.845296,6.28,0.609,14948919.0,10.5,2.16,88.0,88.0,88.0,0.4,47.9,193.0,14,1.2,71.1
0,2825.5247,6.64,0.602,1463417.0,10.5,2.14,94.0,94.0,94.0,0.4,47.2,196.0,14,1.3,77.0
0,2635.753474,6.79,0.596,1431628.0,10.4,2.14,92.0,92.0,92.0,0.4,46.5,198.0,15,1.3,76.0
0,2794.22189,6.65,0.589,146366.0,10.4,2.21,95.0,96.0,95.0,0.4,45.9,19.0,15,1.3,79.0
0,2489.955836,6.86,0.578,137286.0,10.1,2.4,85.0,85.0,85.0,0.4,45.2,192.0,16,1.3,75.0
0,2256.56724,7.7,0.57,133978.0,9.8,2.38,89.0,9.0,89.0,0.4,44.5,24.0,17,1.4,69.7
0,277.83438,6.79,0.567,139628.0,9.6,2.35,87.0,87.0,87.0,0.4,43.8,28.0,18,1.4,69.2
0,1872.73783,6.77,0.564,12796925.0,9.3,2.4,80.94046121593291,88.0,87.0,0.4,43.1,21.0,18,1.4,69.6
0,1753.349471,6.88,0.56,125478.0,9.0,2.45,80.94046121593291,84.0,84.0,0.4,42.4,24.0,19,1.4,69.4
0,171.771491,6.71,0.553,1228848.0,8.8,2.41,80.94046121593291,82.0,82.0,0.3,41.7,21.0,20,1.5,69.3
0,1568.376276,6.76,0.546,11924946.0,8.5,2.53,80.94046121593291,78.0,77.0,0.3,41.1,211.0,20,1.5,68.4
