Year,Status,AdultMort,InfD,EtOH,PercExpen,Measles,BMI,lt5yD,Polio,TotalExpen,DTP,HIV,Thin1_19y,Thin5_9y,Income,Education,Region
2007,0,144.0,0,8.64,257.9665308,0,42.6,0,98.0,4.27,99.0,0.1,3.4,3.3,0.781,14.5,8
2006,0,249.0,31,0.03,75.25799773,474,53.2,38,63.0,3.0,59.0,0.1,5.4,5.1,0.631,10.2,2
2009,0,132.0,6,2.1,22.48638351,0,47.3,6,84.0,5.85,81.0,0.1,2.8,2.9,0.728,11.6,2
2006,0,263.0,36,0.68,38.41870375,2,16.3,54,83.0,5.11,85.0,0.6,8.0,7.9,0.478,9.0,7
2006,0,129.0,0,4.25,26.45133197,0,24.9,0,97.0,5.11,96.0,0.6,8.3,8.3,0.596,11.9,8
2014,0,155.0,2,0.01,28.14578503,47,17.0,2,76.0,1.48,77.0,0.1,1.9,11.1,0.612,12.5,6
2004,0,179.0,0,2.02,0.0,0,63.2,0,82.0,1.64,78.0,0.1,0.2,0.2,0.616,10.5,6
2000,0,112.0,4,1.21,264.7842196,47,48.1,5,97.0,5.4,97.0,0.1,6.6,6.5,0.646,12.8,2
2011,0,218.0,57,4.96,191.4949779,6538,23.1,72,87.0,4.29,87.0,0.1,1.0,9.7,0.669,11.5,1
2001,0,187.0,0,6.72,643.7035752,0,27.6,0,96.0,4.45,96.0,0.1,6.2,6.6,0.714,12.2,7
2003,0,199.0,0,11.64,132.7233922,0,54.9,0,95.0,4.92,94.0,0.1,2.2,2.3,0.798,15.6,5
2004,0,81.0,0,9.56,287.6124519,1,59.9,1,95.0,8.3,95.0,0.1,0.8,0.8,0.83,15.3,5
2008,0,172.0,4,2.1,17.81424344,33,18.5,4,98.0,3.44,98.0,0.1,15.4,15.4,0.731,13.3,1
2006,0,117.0,1,6.58,1712.225506,0,58.9,1,95.0,11.17,95.0,0.1,1.6,1.6,0.756,15.2,3
2011,0,277.0,3,3.41,0.0,0,24.8,5,95.0,6.24,96.0,1.8,8.0,7.9,0.441,8.7,7
2002,1,14.0,0,11.34,4801.546125,32,53.3,0,98.0,9.33,98.0,0.1,1.2,1.0,0.875,16.6,5
2003,0,25.0,3,0.44,46.3913277,94,12.9,4,55.0,2.48,55.0,0.1,12.1,12.1,0.485,9.8,6
2012,0,13.0,1,7.71,158.2576025,31,53.6,1,93.0,8.57,92.0,0.1,2.6,2.8,0.749,13.4,5
2013,1,5.0,0,7.31,764.5440691,0,6.2,0,91.0,8.75,91.0,0.1,1.0,0.9,0.907,19.0,5
2008,0,273.0,5,9.46,456.4586664,48,57.6,6,91.0,6.63,9.0,0.4,2.5,2.6,0.73,14.9,5
2003,0,473.0,64,3.12,0.0,4770,2.9,92,68.0,4.65,61.0,6.7,7.5,7.5,0.6274187138728308,11.999638728323692,7
2006,1,64.0,0,6.5,6369.516139,19,55.7,0,98.0,8.95,98.0,0.1,1.3,1.3,0.892,15.9,5
2000,1,78.0,0,11.26,5834.582046,0,5.8,0,95.0,9.91,93.0,0.1,0.7,0.5,0.879,15.1,5
2010,0,218.0,10,5.95,0.0,153,18.0,13,76.0,2.75,74.0,0.3,9.3,9.5,0.535,9.6,1
2002,0,11.0,2,6.06,675.7808443,0,55.4,3,97.0,6.48,97.0,0.1,1.0,1.0,0.768,13.9,3
2008,1,67.0,0,6.75,1707.130633,4,58.0,0,94.0,8.4,94.0,0.1,0.7,0.7,0.936,17.6,5
2004,1,71.0,0,1.45,204.2481892,96,29.9,0,95.0,3.17,95.0,0.1,2.1,2.0,0.82,12.7,1
2001,0,11.0,4,1.19,257.2878697,231,48.9,5,98.0,5.29,98.0,0.1,6.5,6.4,0.654,13.1,2
2013,0,172.0,0,6.71,167.2657906,0,45.0,0,94.0,5.98,92.0,0.3,5.8,6.0,0.773,12.7,8
2009,0,124.0,0,4.45,339.9777364,0,26.8,0,99.0,4.24,99.0,0.4,7.6,7.6,0.621,12.4,8
2015,0,147.0,0,4.614855575868398,0.0,0,64.5,0,95.0,5.9301628423390005,95.0,0.1,2.5,2.5,0.79,12.6,8
2006,0,134.0,12,4.22,448.7670462,0,49.5,15,94.0,4.47,94.0,0.4,1.2,1.2,0.693,13.0,3
2010,0,127.0,35,5.21,1033.039737,0,6.1,40,95.0,6.39,95.0,0.1,1.6,1.6,0.739,12.5,4
2005,0,29.0,17,5.57,38.10904264,0,38.5,24,6.0,4.41,6.0,3.9,4.4,4.4,0.452,8.2,8
2005,1,82.0,4,12.05,0.0,79,6.7,4,91.0,8.24,91.0,0.1,0.7,0.5,0.6274187138728308,11.999638728323692,5
2014,0,183.0,0,0.01,3.718438799,0,49.7,0,94.0,5.5,88.0,0.1,1.1,1.2,0.512,9.6,6
2000,0,133.0,4,0.49,227.296617,32,54.0,4,94.0,9.65,91.0,0.1,4.0,4.0,0.7,12.6,2
2011,0,121.0,1,6.9,119.2124275,4,54.9,1,91.0,7.5,87.0,0.1,2.0,1.9,0.758,12.9,8
2013,0,12.0,1,0.46,1154.893473,0,52.8,1,99.0,2.76,98.0,0.1,7.0,6.8,0.796,13.7,2
2005,0,11.0,1,1.94,630.0540723,618,6.8,1,74.0,8.42,77.0,0.1,4.7,4.6,0.0,13.7,2
2015,0,166.0,3,4.614855575868398,0.0,17779,44.9,3,97.0,5.9301628423390005,97.0,0.1,3.3,3.4,0.662,13.0,1
2006,1,78.0,0,13.44,9126.931178,87,55.8,0,91.0,7.22,91.0,0.1,0.3,0.2,0.896,17.6,5
2000,0,49.0,16,1.51,30.78382657,3207,16.5,25,38.0,4.24,37.0,14.3,1.5,1.5,0.312,5.2,8
2005,0,117.0,0,8.01,1311.440423,0,46.9,0,91.0,5.38,92.0,0.1,4.0,4.0,0.761,14.6,8
2002,1,73.0,1,9.84,46.3871819,32,59.6,2,92.0,8.39,92.0,0.1,0.7,0.7,0.902,20.1,6
2002,0,128.0,0,2.53,0.0,19,53.6,0,97.0,9.1,96.0,0.1,2.7,2.7,0.0,11.9,8
2007,0,26.0,1400,1.59,5.234770324,41144,14.4,1900,67.0,4.23,64.0,0.3,27.1,28.0,0.546,9.9,1
2012,1,5.0,0,7.81,6818.546407,0,59.7,0,89.0,8.68,89.0,0.1,1.0,0.9,0.901,18.7,5
2005,0,147.0,0,8.15,1455.608186,0,41.4,0,98.0,4.41,99.0,0.1,3.5,3.4,0.0,0.0,8
2008,0,135.0,24,0.02,0.0,127,51.4,28,99.0,6.28,99.0,0.1,7.6,7.8,0.716,12.1,2
2013,1,6.0,1,9.25,423.680459,131,65.4,2,96.0,9.1,96.0,0.1,0.6,0.5,0.874,17.5,5
2001,0,11.0,457,2.84,14.23064496,88962,21.2,558,86.0,4.56,86.0,0.1,5.7,5.0,0.592,9.6,1
2003,1,142.0,3,9.06,542.0235,48,54.5,3,98.0,6.22,99.0,0.1,2.4,2.6,0.796,15.3,5
2012,0,288.0,28,0.01,4.344930862,6,21.7,42,63.0,5.39,62.0,1.9,7.8,7.8,0.396,8.5,7
2002,0,136.0,0,0.01,36.48024032,0,53.5,0,82.54829838432451,8.33,82.3214162942592,0.1,2.5,2.5,0.0,0.0,5
2011,0,166.0,10,0.32,51.9919227,1,37.4,12,97.0,5.98,96.0,0.2,3.7,3.7,0.608,11.1,1
2015,0,19.0,21,4.614855575868398,0.0,63,59.5,24,95.0,5.9301628423390005,95.0,0.1,6.0,5.8,0.743,14.4,2
2006,0,26.0,66,1.9,60.3368571,228,38.235393646408745,99,77.0,3.93,78.0,0.2,4.850621546961334,4.881422651933698,0.43,6.2,7
2001,0,138.0,12,7.76,123.0128671,0,54.6,13,85.0,9.38,83.0,0.1,1.2,1.1,0.771,15.6,3
2005,0,25.0,0,4.47,418.9206608,0,51.1,0,84.0,6.78,83.0,0.6,3.5,3.4,0.672,11.3,3
2008,0,272.0,52,0.12,40.37835666,1317,16.5,102,68.0,6.76,67.0,1.3,11.2,11.0,0.298,4.0,7
2010,0,273.0,1,0.44,187.4960097,7,32.2,2,88.0,8.84,88.0,3.1,5.6,5.6,0.441,5.5,7
2007,0,87.0,1,1.69,3759.457226,0,55.1,1,94.0,2.57,92.0,0.1,5.1,4.9,0.826,12.9,2
2002,0,17.0,1,1.98,70.13207838,36,59.1,1,77.0,1.5,77.0,0.1,4.8,4.7,0.0,15.2,2
2003,0,715.0,26,4.06,0.0,998,26.7,41,7.0,6.52,68.0,36.7,9.8,9.9,0.418,9.5,7
2007,0,74.0,2,8.3,7946.743581,101,62.5,2,9.0,9.83,94.0,0.1,0.5,0.4,0.894,15.8,4
2007,0,261.0,35,0.71,55.43034455,0,16.7,51,83.0,4.98,84.0,0.6,7.9,7.8,0.483,9.1,7
2014,0,17.0,0,0.01,151.1045552,0,36.2,0,99.0,3.37,99.0,0.1,5.7,6.0,0.766,13.2,7
2007,1,157.0,1,10.89,591.5100978,1,6.9,1,95.0,6.41,95.0,0.1,2.1,2.2,0.755,13.5,5
2002,0,622.0,5,2.95,3.53457351,0,25.9,7,84.0,6.91,84.0,32.5,1.6,1.6,0.446,10.4,7
2010,1,124.0,0,10.13,0.0,0,55.9,0,99.0,8.51,99.0,0.1,1.3,1.3,0.822,15.0,5
2003,0,154.0,7,0.55,42.41491183,1978,43.6,8,79.0,6.56,77.0,0.1,3.0,3.0,0.659,10.8,2
2007,0,238.0,1,0.16,283.806236,11,18.0,1,93.0,5.88,95.0,0.3,17.3,18.1,0.0,10.1,1
2009,0,78.0,0,9.08,372.6854142,2,63.1,0,99.0,9.76,99.0,0.1,0.8,0.7,0.857,16.2,5
2012,0,48.0,64,1.19,49.90987221,145,21.3,90,73.0,5.58,76.0,6.9,3.6,3.5,0.4,9.2,7
2009,0,118.0,23,1.4,106.9482898,4,61.1,27,96.0,6.8,96.0,0.1,4.9,4.8,0.709,12.5,2
2012,0,76.0,0,8.2,2528.992935,3,64.9,0,99.0,9.24,99.0,0.1,0.8,0.7,0.858,16.8,5
2014,1,57.0,2,7.56,4831.644796,0,63.1,2,95.0,9.25,95.0,0.1,0.6,0.6,0.877,16.3,5
2008,0,525.0,36,1.27,74.34482999,20,16.9,58,92.0,1.7,91.0,16.9,7.0,6.9,0.4,9.6,7
2010,0,137.0,0,14.97,1802.017593,0,57.6,0,94.0,6.25,94.0,0.1,1.9,2.0,0.833,16.2,5
2011,0,268.0,3,7.84,7.896234931,79,32.5,4,85.0,8.78,82.0,4.7,9.9,9.9,0.612,11.5,7
2008,0,29.0,11,0.81,103.7277727,0,43.4,14,76.0,4.6,63.0,1.3,1.4,1.3,0.469,8.9,6
2006,0,299.0,11,0.64,126.6142137,1,41.9,14,67.0,5.92,72.0,1.5,1.4,1.4,0.454,8.2,6
2009,0,378.0,82,9.63,87.04534954,1601,15.9,124,78.0,8.43,79.0,8.1,6.1,6.1,0.464,10.8,7
2012,0,148.0,3,5.36,441.8446244,0,47.9,3,83.0,1.33,87.0,0.1,2.0,2.0,0.679,12.3,3
2014,0,34.0,86,0.01,0.0,88,23.2,121,97.0,5.58,97.0,1.4,6.8,6.6,0.6274187138728308,11.999638728323692,8
2012,1,139.0,1,10.99,851.450672,1,63.9,1,95.0,7.11,95.0,0.1,1.9,1.9,0.778,14.3,5
2009,0,449.0,46,7.6,782.5987144,5857,46.4,70,75.0,8.39,76.0,19.0,8.1,9.8,0.622,12.8,7
2006,0,271.0,2,2.91,122.1206485,26,43.0,2,98.0,4.68,99.0,0.1,2.2,2.4,0.649,12.7,1
2002,0,523.0,112,10.42,2.690897842,49871,13.6,181,57.0,7.78,57.0,10.0,6.8,6.8,0.404,11.0,7
2006,0,32.0,11,4.05,15.79934152,20,22.4,15,66.0,1.9,6.0,3.0,8.1,8.1,0.377,10.0,7
2006,0,437.0,96,4.07,0.0,2362,18.6,145,91.0,6.86,9.0,9.4,7.6,7.5,0.6274187138728308,11.999638728323692,8
2013,0,7.0,0,1.2,515.0734795,73,67.7,0,99.0,2.15,97.0,0.1,5.1,4.7,0.843,13.4,2
2011,0,169.0,0,1.89,0.0,0,67.0,0,83.0,13.76,84.0,0.1,0.2,0.2,0.638,11.7,6
2001,0,168.0,219,0.01,3.395069781,4414,1.8,298,85.0,2.47,85.0,0.1,2.7,21.3,0.468,7.5,1
2003,0,85.0,0,1.0,4049.972347,24,64.7,0,93.0,4.14,92.0,0.1,4.8,4.5,0.815,12.8,2
2003,0,185.0,366,0.01,24.23455671,4740,17.9,466,69.0,2.61,67.0,0.1,21.6,22.0,0.465,5.6,2
2012,1,69.0,0,11.49,6616.695125,107,6.5,0,95.0,8.32,95.0,0.1,0.3,0.2,0.895,18.5,5
2010,0,236.0,7,6.83,11.1516268,4,49.2,8,98.0,4.42,99.0,0.1,2.3,2.5,0.763,14.5,1
2011,0,177.0,1,9.45,0.0,0,5.9,1,96.0,1.61,93.0,0.1,2.8,3.0,0.6274187138728308,11.999638728323692,5
2013,0,227.0,49,0.01,31.50243237,1224,18.5,89,56.0,5.9,67.0,0.6,1.0,9.9,0.341,5.3,7
2008,1,16.0,0,13.25,0.0,2,62.6,0,99.0,6.82,99.0,0.1,1.9,2.0,0.6274187138728308,11.999638728323692,8
2011,0,275.0,42,4.51,85.55592906,860,17.1,71,9.0,5.17,91.0,0.9,8.8,8.4,0.377,6.7,7
2006,0,345.0,15,1.37,6.226048785,26,19.3,22,85.0,5.56,84.0,5.0,8.1,8.0,0.436,10.2,7
2003,0,137.0,30,2.19,0.0,2297,1.4,37,96.0,4.84,99.0,0.2,15.6,16.2,0.592,10.9,1
2000,0,139.0,0,1.83,300.1621026,20,15.2,0,98.0,8.0,98.0,0.1,14.8,14.8,0.577,11.3,1
2001,1,179.0,4,9.78,180.1095132,10,51.9,5,99.0,4.36,99.0,0.1,3.8,4.2,0.708,11.7,5
2008,0,196.0,0,4.94,815.4355995,0,53.3,0,85.0,5.92,85.0,1.2,3.5,3.4,0.691,11.9,3
2003,0,613.0,43,1.08,4.375316094,167,15.2,70,85.0,6.35,84.0,24.2,7.6,7.5,0.362,10.3,7
2013,0,163.0,365,0.04,60.18648815,8749,23.9,450,72.0,2.7,72.0,0.1,19.6,2.0,0.538,7.7,2
2003,0,223.0,0,4.53,32.3662077,0,49.7,0,74.0,6.62,75.0,1.0,3.5,3.5,0.0,10.9,3
2003,1,86.0,4,11.85,0.0,460,59.5,4,91.0,7.81,91.0,0.1,0.7,0.5,0.6274187138728308,11.999638728323692,5
2001,0,16.0,2,6.1,687.5116825,0,54.7,3,96.0,6.51,97.0,0.1,1.0,1.0,0.761,13.7,3
2013,0,355.0,69,8.1,35.95857279,8523,22.1,105,67.0,4.26,77.0,2.3,8.6,8.5,0.523,11.4,7
2004,1,65.0,0,6.79,8506.101443,0,56.5,0,99.0,9.59,99.0,0.1,1.0,0.9,0.873,18.3,5
2002,0,225.0,1,6.71,0.0,4929,47.2,1,98.0,8.31,97.0,0.1,3.4,3.6,0.6274187138728308,11.999638728323692,5
2012,0,263.0,59,1.81,154.2269697,0,2.1,84,94.0,5.49,94.0,3.0,8.0,7.8,0.536,11.1,7
2000,0,536.0,3,7.19,25.21683318,10,25.9,4,87.0,5.26,84.0,46.4,9.4,9.6,0.516,9.4,7
2014,0,154.0,6,5.92,1088.244952,0,57.9,7,9.0,4.38,91.0,0.3,3.3,3.2,0.712,13.2,8
2010,0,122.0,1,6.94,1199.319976,0,54.2,2,95.0,8.5,94.0,0.1,2.0,1.9,0.756,12.8,8
2003,0,144.0,0,4.16,209.0865,0,23.2,0,93.0,5.0,92.0,0.9,8.9,8.9,0.572,11.3,8
2004,0,165.0,11,3.13,0.0,0,27.2,14,99.0,5.9301628423390005,72.0,0.1,5.7,5.7,0.6274187138728308,11.999638728323692,1
2007,1,63.0,0,11.56,1958.525877,0,56.3,0,97.0,6.5,97.0,0.1,0.9,1.0,0.836,13.5,5
2002,0,189.0,177,0.05,43.17867291,14492,16.7,222,8.0,2.27,7.0,0.1,11.0,11.1,0.608,10.6,1
2007,0,329.0,6,1.23,11.42385961,55,14.7,9,91.0,3.29,91.0,1.3,9.2,9.2,0.405,5.3,7
2011,0,14.0,118,0.01,62.34988484,5625,15.8,150,96.0,3.16,96.0,0.1,18.7,19.2,0.545,9.4,1
2015,1,49.0,0,4.614855575868398,0.0,0,61.0,0,92.0,5.9301628423390005,92.0,0.1,1.0,0.9,0.919,19.0,5
2013,0,141.0,0,9.73,0.0,0,45.9,0,99.0,7.85,99.0,0.1,4.3,4.3,0.734,13.1,8
2012,0,167.0,0,9.5,0.0,0,62.6,0,99.0,7.43,98.0,0.2,2.5,2.5,0.789,12.6,8
2009,0,183.0,21,2.56,92.81479759,0,4.0,24,99.0,6.31,98.0,0.2,3.1,3.1,0.651,11.8,1
2005,0,511.0,17,1.5,40.92207976,471,18.2,26,47.0,4.29,54.0,11.2,9.7,9.7,0.319,5.9,8
2012,0,184.0,0,0.01,247.9492284,0,48.1,0,99.0,5.48,99.0,0.1,1.2,1.2,0.505,9.4,6
2002,0,391.0,96,2.82,24.037942,11945,16.3,157,37.0,3.63,41.0,2.3,1.5,1.5,0.401,5.5,7
2003,0,217.0,4,3.52,0.0,6,37.0,4,98.0,5.43,98.0,0.1,3.5,3.5,0.602,12.2,1
2013,0,78.0,1,1.82,377.2009132,0,6.5,1,98.0,3.49,98.0,0.1,5.2,5.0,0.829,13.3,2
2001,1,1.0,1,11.01,2943.375396,83,58.5,1,96.0,8.29,95.0,0.1,0.8,0.8,0.873,18.2,5
2014,0,125.0,8,0.01,973.728675,0,54.9,10,78.0,5.47,88.0,0.1,1.1,1.1,0.735,13.4,3
2014,0,118.0,8,7.93,847.3717463,1,62.2,9,92.0,4.79,94.0,0.1,1.0,0.9,0.825,17.3,3
2010,1,16.0,0,12.1,206.8868182,7,6.6,0,97.0,8.25,97.0,0.1,1.6,1.6,0.803,14.2,5
2001,1,73.0,0,6.6,3554.546434,5,53.4,0,99.0,8.86,99.0,0.1,1.3,1.3,0.877,15.9,5
2000,0,197.0,0,4.68,43.59522964,0,33.6,1,9.0,4.17,9.0,0.9,6.7,7.2,0.709,11.7,8
2003,0,42.0,13,4.21,9.758449266,142,21.1,18,49.0,3.44,35.0,3.2,8.7,8.7,0.373,10.3,7
2009,0,219.0,21,0.3,1.177477677,999,21.2,33,83.0,4.81,86.0,0.5,1.6,1.5,0.444,7.5,7
2012,0,174.0,0,6.7,1486.236406,0,44.0,0,91.0,5.78,92.0,0.4,5.9,6.1,0.772,12.6,8
2012,0,374.0,505,8.54,204.7186256,6447,23.5,788,42.0,3.3,42.0,4.4,1.7,1.6,0.507,9.7,7
2013,1,6.0,1,8.68,1475.030397,2632,61.0,1,97.0,11.4,97.0,0.1,1.0,0.9,0.922,18.1,5
2006,0,7.0,28,4.57,34.26216876,212,27.9,45,71.0,5.12,7.0,26.8,8.6,8.6,0.408,9.5,7
2000,0,426.0,34,7.13,18.41791804,2095,13.2,57,9.0,4.22,9.0,8.5,7.6,7.7,0.318,6.6,7
2007,0,149.0,0,3.85,47.73638191,0,7.9,0,49.0,5.25,53.0,0.1,0.2,0.2,0.682,12.9,6
2006,0,496.0,54,8.5,732.1255305,81,44.3,82,79.0,7.57,82.0,28.1,1.6,12.8,0.609,12.9,7
2010,0,221.0,0,7.52,48.02859441,0,42.4,1,95.0,6.6,95.0,0.4,5.6,5.3,0.618,10.2,3
2000,0,33.0,3,2.18,0.0,336,18.0,6,84.0,3.61,8.0,2.0,1.2,1.2,0.377,6.5,7
2009,0,215.0,6,2.35,37.88466056,0,43.4,8,97.0,1.88,96.0,0.1,3.2,3.3,0.0,10.5,1
2015,0,188.0,0,4.614855575868398,0.0,0,62.7,0,99.0,5.9301628423390005,99.0,0.1,4.0,3.7,0.734,15.3,6
2011,1,6.0,2,6.98,5439.691769,5189,61.5,2,96.0,9.27,96.0,0.1,0.5,0.5,0.872,16.4,5
2002,1,83.0,2,12.26,228.3543024,67,58.8,2,98.0,7.25,98.0,0.1,0.6,0.5,0.828,15.7,5
2015,0,199.0,39,4.614855575868398,0.0,6,23.8,50,89.0,5.9301628423390005,89.0,0.3,12.8,13.0,0.552,9.1,1
2012,0,71.0,0,1.7,2211.215778,0,61.5,0,99.0,4.37,99.0,0.1,6.1,6.0,0.812,14.5,2
2008,1,8.0,4,11.47,0.0,1445,62.5,4,92.0,8.85,92.0,0.1,0.8,0.5,0.6274187138728308,11.999638728323692,5
2010,1,62.0,3,6.9,863.0061491,450,26.9,4,98.0,9.58,97.0,0.1,1.9,1.6,0.879,15.1,1
2003,0,322.0,20,11.32,333.2148711,3291,54.7,22,97.0,5.61,96.0,0.4,2.6,2.8,0.733,13.2,8
2002,0,99.0,1,4.17,112.9493745,0,47.3,1,94.0,8.23,94.0,0.1,2.2,2.2,0.712,11.9,8
2007,0,355.0,24,4.54,1.72659515,43,14.8,36,93.0,1.3,99.0,3.4,8.0,8.0,0.309,7.2,7
2007,1,68.0,1,9.53,9689.732784,10,57.3,1,97.0,9.36,97.0,0.1,1.0,1.0,0.899,16.6,5
2014,0,144.0,11,4.38,1435.487755,0,57.2,12,9.0,7.2,9.0,0.1,2.1,1.9,0.72,13.6,3
2003,0,388.0,95,3.49,35.93349121,1196,16.8,155,4.0,4.41,4.0,2.4,1.4,1.3,0.406,5.9,7
2003,0,334.0,3,7.13,309.7834587,18,19.5,4,46.0,2.23,37.0,3.6,1.2,1.1,0.554,8.4,7
2006,1,157.0,3,8.51,665.6427546,3196,54.4,4,97.0,5.6,97.0,0.1,3.2,3.7,0.755,13.7,5
2010,1,81.0,0,10.22,665.7356115,40,61.9,1,98.0,1.17,98.0,0.1,0.9,0.9,0.878,15.9,5
2001,0,145.0,20,0.23,147.9860714,2686,45.3,24,89.0,3.84,89.0,0.1,6.4,6.3,0.644,10.9,2
2005,0,97.0,1,4.1,1002.833273,1,5.3,1,91.0,7.74,91.0,0.1,2.0,2.0,0.723,12.4,8
2003,0,231.0,69,0.4,3.824212472,830,15.2,93,86.0,1.97,78.0,0.5,13.3,13.6,0.445,7.7,1
2007,0,16.0,5,3.16,222.4823338,0,44.3,6,94.0,7.89,94.0,0.7,2.4,2.3,0.59,10.9,8
2009,0,16.0,11,5.88,547.2101411,6071,26.8,12,99.0,4.11,99.0,0.3,8.3,8.5,0.706,13.0,1
2012,0,135.0,0,0.01,2263.103797,4,58.5,0,94.0,6.36,94.0,0.1,1.9,1.9,0.85,16.5,5
2000,0,186.0,0,4.8,0.0,0,4.1,0,99.0,3.73,98.0,0.7,4.0,3.9,0.0,12.7,8
2010,0,115.0,0,6.56,635.4849381,5,59.1,0,93.0,6.9,94.0,0.1,2.0,2.0,0.787,15.0,5
2005,0,11.0,9,0.05,1117.048134,373,6.2,10,96.0,3.42,96.0,0.1,7.2,7.3,0.761,12.4,2
2004,0,485.0,104,9.89,36.60609252,141,14.2,164,58.0,8.9,62.0,8.9,6.6,6.6,0.427,11.6,7
2015,0,16.0,0,4.614855575868398,0.0,0,61.8,0,89.0,5.9301628423390005,89.0,0.1,1.8,1.8,0.804,15.1,5
2009,0,336.0,14,1.24,77.09551224,425,2.9,22,78.0,6.64,78.0,4.3,7.5,7.4,0.442,10.6,7
2015,1,74.0,0,4.614855575868398,0.0,47,63.7,1,99.0,5.9301628423390005,99.0,0.1,1.0,1.0,0.895,16.6,5
2005,0,11.0,0,9.95,4816.589613,1,58.1,0,97.0,8.43,97.0,0.1,0.9,0.8,0.864,17.1,5
2002,0,15.0,25,0.46,66.72933871,6000,46.5,29,94.0,5.31,94.0,0.1,6.6,6.5,0.54,8.8,2
2014,0,11.0,21,0.01,54.2373183,0,58.4,24,95.0,7.21,95.0,0.1,6.0,5.8,0.741,14.4,2
2013,0,266.0,6,0.01,0.0,45,17.5,8,94.0,3.1,94.0,0.5,8.6,8.4,0.414,5.0,7
2006,0,15.0,1,3.63,194.092569,0,47.2,1,99.0,4.22,95.0,1.5,1.9,1.7,0.709,12.5,8
2011,0,371.0,51,6.19,83.18071241,504,26.6,79,8.0,3.96,82.0,4.9,6.0,6.0,0.486,10.0,7
2011,0,155.0,10,6.07,748.4451054,3156,29.0,11,99.0,4.12,99.0,0.2,8.1,8.2,0.72,13.3,1
2008,0,126.0,20,0.46,43.08717334,217,51.8,23,92.0,4.2,93.0,0.1,6.0,5.9,0.697,12.6,2
2011,0,361.0,75,8.06,239.8913921,1449,21.0,115,73.0,3.38,71.0,2.5,8.9,8.8,0.495,9.4,7
2009,0,163.0,3,3.36,292.753101,0,49.4,3,99.0,6.82,98.0,0.2,1.9,1.8,0.613,11.3,8
2013,1,57.0,0,1.83,714.3441019,138,32.7,0,97.0,4.53,97.0,0.1,2.2,2.2,0.92,15.4,1
2011,0,186.0,0,0.99,229.6687488,0,47.2,0,99.0,5.8,99.0,0.1,1.2,1.2,0.497,9.4,6
2001,0,16.0,5,1.68,53.61278637,309,14.6,6,98.0,3.81,98.0,0.1,15.4,15.6,0.686,12.5,1
2015,1,54.0,0,4.614855575868398,0.0,2,69.6,0,97.0,5.9301628423390005,97.0,0.1,0.8,0.8,0.853,14.6,5
2004,1,79.0,0,9.15,442.3774869,33,61.5,0,87.0,7.89,89.0,0.1,0.3,0.3,0.884,18.4,6
2001,0,48.0,90,2.09,37.82511936,7085,16.9,132,72.0,5.64,73.0,13.4,4.1,4.0,0.298,5.8,7
2015,0,75.0,1,4.614855575868398,0.0,347,64.2,1,99.0,5.9301628423390005,99.0,0.1,5.3,5.1,0.836,13.3,2
2010,0,156.0,4,3.1,302.1057507,0,46.8,5,97.0,8.45,97.0,0.4,2.3,2.2,0.606,11.5,8
2008,1,75.0,0,12.66,9528.230574,57,57.4,0,93.0,8.64,93.0,0.1,0.3,0.2,0.908,17.9,5
2009,1,73.0,0,9.24,63.57705167,198,64.3,0,92.0,11.21,92.0,0.1,0.3,0.3,0.895,19.3,6
2014,1,88.0,0,12.68,0.0,222,65.6,0,99.0,7.41,97.0,0.1,1.8,1.9,0.6274187138728308,11.999638728323692,8
2003,0,6.0,3,5.65,2.819124474,350,27.1,4,87.0,5.71,85.0,50.6,8.2,8.4,0.493,9.1,7
2009,0,369.0,27,4.614855575868398,0.0,0,38.235393646408745,42,82.54829838432451,5.9301628423390005,82.3214162942592,4.2,4.850621546961334,4.881422651933698,0.0,0.0,7
2010,0,323.0,14,1.21,41.96145465,120,21.4,21,83.0,5.37,83.0,3.8,7.3,7.2,0.449,11.0,7
2013,0,185.0,17,0.01,19.1624696,0,43.0,19,99.0,6.32,99.0,0.1,3.0,3.1,0.681,12.0,1
2012,0,149.0,7,3.61,0.0,0,31.3,9,99.0,5.9301628423390005,96.0,0.1,5.1,5.1,0.6274187138728308,11.999638728323692,1
2003,0,278.0,69,1.74,35.35264737,4381,38.235393646408745,104,69.0,3.18,69.0,0.2,4.850621546961334,4.881422651933698,0.409,5.6,7
2011,0,251.0,25,1.4,110.2633619,426,23.5,39,77.0,5.37,75.0,1.4,7.6,7.5,0.454,9.8,7
2015,1,55.0,0,1.79,0.0,0,33.2,0,96.0,5.9301628423390005,96.0,0.1,2.2,2.2,0.924,15.4,1
2015,0,138.0,1,4.614855575868398,0.0,82,64.8,2,97.0,5.9301628423390005,97.0,0.1,5.8,5.5,0.719,13.4,2
2008,0,259.0,34,0.68,6.448762615,3,17.1,49,77.0,4.5,77.0,0.5,7.8,7.7,0.491,9.4,7
2001,0,519.0,30,4.21,33.34691455,649,17.5,48,38.0,11.83,38.0,1.5,1.1,1.2,0.302,7.0,7
2002,0,261.0,3,0.48,5.649123424,0,12.6,4,38.0,3.89,54.0,0.1,12.1,12.1,0.475,9.8,6
2005,0,382.0,92,5.04,98.19145117,258,17.7,148,39.0,4.1,38.0,2.6,1.0,9.9,0.426,6.8,7
2009,0,368.0,30,2.3,143.8698873,26,2.2,47,93.0,4.73,94.0,9.1,6.7,6.6,0.518,11.6,7
